Date,High
4-Jul-17,"2,631.59"
3-Jul-17,"2,595.00"
2-Jul-17,"2,514.28"
1-Jul-17,"2,515.27"
30-Jun-17,"2,559.25"
29-Jun-17,"2,588.83"
28-Jun-17,"2,603.98"
27-Jun-17,"2,552.45"
26-Jun-17,"2,615.25"
25-Jun-17,"2,682.26"
24-Jun-17,"2,757.94"
23-Jun-17,"2,765.17"
22-Jun-17,"2,723.74"
21-Jun-17,"2,772.01"
20-Jun-17,"2,763.45"
19-Jun-17,"2,662.85"
18-Jun-17,"2,662.10"
17-Jun-17,"2,685.19"
16-Jun-17,"2,539.92"
15-Jun-17,"2,534.71"
14-Jun-17,"2,786.83"
13-Jun-17,"2,789.04"
12-Jun-17,"2,997.26"
11-Jun-17,"2,996.60"
10-Jun-17,"2,950.99"
9-Jun-17,"2,901.71"
8-Jun-17,"2,815.30"
7-Jun-17,"2,869.38"
6-Jun-17,"2,999.91"
5-Jun-17,"2,686.81"
4-Jun-17,"2,585.89"
3-Jun-17,"2,581.91"
2-Jun-17,"2,488.55"
1-Jun-17,"2,448.39"
31-May-17,"2,311.08"
30-May-17,"2,301.96"
29-May-17,"2,307.05"
28-May-17,"2,267.34"
27-May-17,"2,260.20"
26-May-17,"2,573.79"
25-May-17,"2,763.71"
24-May-17,"2,523.72"
23-May-17,"2,320.82"
22-May-17,"2,303.90"
21-May-17,"2,119.08"
20-May-17,"2,084.73"
19-May-17,"2,004.52"
18-May-17,"1,904.48"
17-May-17,"1,864.05"
16-May-17,"1,785.94"
15-May-17,"1,812.80"
14-May-17,"1,831.42"
13-May-17,"1,812.99"
12-May-17,"1,856.15"
11-May-17,"1,873.93"
10-May-17,"1,788.44"
9-May-17,"1,833.49"
8-May-17,"1,723.35"
7-May-17,"1,596.72"
6-May-17,"1,578.80"
5-May-17,"1,618.03"
4-May-17,"1,608.91"
3-May-17,"1,492.77"
2-May-17,"1,473.90"
1-May-17,"1,434.32"
30-Apr-17,"1,347.91"
29-Apr-17,"1,327.20"
28-Apr-17,"1,331.28"
27-Apr-17,"1,319.70"
26-Apr-17,"1,294.83"
25-Apr-17,"1,267.58"
24-Apr-17,"1,250.94"
23-Apr-17,"1,232.20"
22-Apr-17,"1,235.56"
21-Apr-17,"1,235.94"
20-Apr-17,"1,240.79"
19-Apr-17,"1,215.51"
18-Apr-17,"1,217.57"
17-Apr-17,"1,194.90"
16-Apr-17,"1,187.22"
15-Apr-17,"1,188.00"
14-Apr-17,"1,190.80"
13-Apr-17,"1,205.89"
12-Apr-17,"1,207.14"
11-Apr-17,"1,208.07"
10-Apr-17,"1,190.34"
9-Apr-17,"1,197.21"
8-Apr-17,"1,184.98"
7-Apr-17,"1,186.58"
6-Apr-17,"1,188.37"
5-Apr-17,"1,135.09"
4-Apr-17,"1,156.44"
3-Apr-17,"1,151.74"
2-Apr-17,"1,107.59"
1-Apr-17,"1,091.72"
31-Mar-17,"1,074.92"
30-Mar-17,"1,049.29"
29-Mar-17,"1,055.13"
28-Mar-17,"1,064.65"
27-Mar-17,"1,046.40"
26-Mar-17,"1,007.96"
25-Mar-17,975.76
24-Mar-17,"1,040.47"
23-Mar-17,"1,058.01"
22-Mar-17,"1,120.65"
21-Mar-17,"1,122.43"
20-Mar-17,"1,063.03"
19-Mar-17,"1,069.91"
18-Mar-17,"1,114.07"
17-Mar-17,"1,180.16"
16-Mar-17,"1,257.98"
15-Mar-17,"1,251.61"
14-Mar-17,"1,244.81"
13-Mar-17,"1,237.37"
12-Mar-17,"1,226.98"
11-Mar-17,"1,193.83"
10-Mar-17,"1,270.47"
9-Mar-17,"1,197.46"
8-Mar-17,"1,232.16"
7-Mar-17,"1,275.55"
6-Mar-17,"1,276.00"
5-Mar-17,"1,267.29"
4-Mar-17,"1,279.40"
3-Mar-17,"1,280.31"
2-Mar-17,"1,262.13"
1-Mar-17,"1,222.50"
28-Feb-17,"1,193.25"
27-Feb-17,"1,181.98"
26-Feb-17,"1,167.47"
25-Feb-17,"1,174.85"
24-Feb-17,"1,200.39"
23-Feb-17,"1,176.62"
22-Feb-17,"1,125.39"
21-Feb-17,"1,117.25"
20-Feb-17,"1,080.49"
19-Feb-17,"1,056.81"
18-Feb-17,"1,061.10"
17-Feb-17,"1,053.17"
16-Feb-17,"1,033.37"
15-Feb-17,"1,008.84"
14-Feb-17,"1,011.51"
13-Feb-17,"1,002.10"
12-Feb-17,"1,004.76"
11-Feb-17,"1,009.29"
10-Feb-17,998.91
9-Feb-17,"1,088.99"
8-Feb-17,"1,078.97"
7-Feb-17,"1,061.93"
6-Feb-17,"1,044.64"
5-Feb-17,"1,043.63"
4-Feb-17,"1,045.90"
3-Feb-17,"1,033.87"
2-Feb-17,"1,013.52"
1-Feb-17,989.11
31-Jan-17,972.02
30-Jan-17,923.05
29-Jan-17,923.42
28-Jan-17,923.91
27-Jan-17,923.22
26-Jan-17,919.33
25-Jan-17,903.25
24-Jan-17,924.15
23-Jan-17,928.27
22-Jan-17,937.53
21-Jan-17,927.37
20-Jan-17,899.4
19-Jan-17,904.61
18-Jan-17,917.5
17-Jan-17,910.56
16-Jan-17,834.53
15-Jan-17,823.31
14-Jan-17,835.09
13-Jan-17,829
12-Jan-17,826.25
11-Jan-17,919.45
10-Jan-17,914.87
9-Jan-17,913.69
8-Jan-17,942.72
7-Jan-17,908.59
6-Jan-17,"1,046.81"
5-Jan-17,"1,191.10"
4-Jan-17,"1,159.42"
3-Jan-17,"1,044.08"
2-Jan-17,"1,031.39"
1-Jan-17,"1,003.08"
31-Dec-16,963.74
30-Dec-16,972.53
29-Dec-16,979.4
28-Dec-16,975.92
27-Dec-16,940.05
26-Dec-16,913.18
25-Dec-16,899.65
24-Dec-16,923.48
23-Dec-16,925.12
22-Dec-16,875.78
21-Dec-16,834.28
20-Dec-16,801.34
19-Dec-16,793.61
18-Dec-16,794.74
17-Dec-16,792.51
16-Dec-16,785.03
15-Dec-16,781.43
14-Dec-16,782.03
13-Dec-16,788.46
12-Dec-16,781.92
11-Dec-16,774.8
10-Dec-16,777.09
9-Dec-16,774.53
8-Dec-16,774.7
7-Dec-16,771.54
6-Dec-16,765.62
5-Dec-16,773.47
4-Dec-16,773.87
3-Dec-16,778.25
2-Dec-16,781.3
1-Dec-16,758.28
30-Nov-16,747.93
29-Nov-16,737.47
28-Nov-16,738.01
27-Nov-16,739.02
26-Nov-16,742.21
25-Nov-16,741.65
24-Nov-16,746.83
23-Nov-16,752.25
22-Nov-16,753.87
21-Nov-16,741.72
20-Nov-16,755.48
19-Nov-16,756.24
18-Nov-16,752.88
17-Nov-16,755.65
16-Nov-16,747.61
15-Nov-16,715.72
14-Nov-16,706.28
13-Nov-16,705.26
12-Nov-16,717.15
11-Nov-16,718.32
10-Nov-16,723.02
9-Nov-16,740.05
8-Nov-16,712.99
7-Nov-16,710.74
6-Nov-16,714.26
5-Nov-16,707.51
4-Nov-16,706.93
3-Nov-16,745.77
2-Nov-16,740.83
1-Nov-16,736.45
31-Oct-16,709.29
30-Oct-16,714.12
29-Oct-16,720.4
28-Oct-16,690.44
27-Oct-16,688.59
26-Oct-16,679.73
25-Oct-16,664.42
24-Oct-16,657.25
23-Oct-16,661.13
22-Oct-16,658.2
21-Oct-16,634.09
20-Oct-16,631.92
19-Oct-16,638.87
18-Oct-16,640.74
17-Oct-16,642.33
16-Oct-16,642.9
15-Oct-16,642.1
14-Oct-16,641.28
13-Oct-16,638.83
12-Oct-16,641.34
11-Oct-16,642.08
10-Oct-16,621.32
9-Oct-16,619.2
8-Oct-16,619.85
7-Oct-16,617.91
6-Oct-16,613.82
5-Oct-16,613.81
4-Oct-16,612.05
3-Oct-16,612.57
2-Oct-16,614.01
1-Oct-16,615.24
30-Sep-16,609.73
29-Sep-16,606.82
28-Sep-16,606.59
27-Sep-16,608.25
26-Sep-16,608.14
25-Sep-16,603.38
24-Sep-16,604.58
23-Sep-16,603.21
22-Sep-16,598.49
21-Sep-16,603.59
20-Sep-16,609.53
19-Sep-16,610.93
18-Sep-16,610.16
17-Sep-16,607.86
16-Sep-16,609.26
15-Sep-16,611.09
14-Sep-16,611.95
13-Sep-16,611.19
12-Sep-16,608.46
11-Sep-16,628.82
10-Sep-16,625.09
9-Sep-16,626.83
8-Sep-16,628.77
7-Sep-16,614.54
6-Sep-16,610.83
5-Sep-16,609.05
4-Sep-16,611.84
3-Sep-16,599.5
2-Sep-16,575.64
1-Sep-16,576.31
31-Aug-16,577.86
30-Aug-16,578.36
29-Aug-16,576.28
28-Aug-16,574.04
27-Aug-16,579.84
26-Aug-16,580.62
25-Aug-16,580.45
24-Aug-16,583.59
23-Aug-16,589.47
22-Aug-16,588.45
21-Aug-16,584.16
20-Aug-16,582.82
19-Aug-16,578.24
18-Aug-16,577.79
17-Aug-16,580.89
16-Aug-16,581.74
15-Aug-16,573.58
14-Aug-16,585.67
13-Aug-16,589.77
12-Aug-16,589.91
11-Aug-16,597.54
10-Aug-16,599.98
9-Aug-16,591.09
8-Aug-16,592.99
7-Aug-16,597.51
6-Aug-16,588.4
5-Aug-16,578.28
4-Aug-16,579.5
3-Aug-16,573.36
2-Aug-16,612.85
1-Aug-16,626.12
31-Jul-16,655.28
30-Jul-16,658.22
29-Jul-16,657.8
28-Jul-16,657.59
27-Jul-16,657.46
26-Jul-16,656.22
25-Jul-16,661.83
24-Jul-16,663.11
23-Jul-16,656.37
22-Jul-16,666.58
21-Jul-16,666.22
20-Jul-16,672.93
19-Jul-16,673.28
18-Jul-16,681.55
17-Jul-16,682.36
16-Jul-16,666.46
15-Jul-16,667.08
14-Jul-16,662.9
13-Jul-16,668.7
12-Jul-16,675.26
11-Jul-16,659.63
10-Jul-16,652.29
9-Jul-16,666.38
8-Jul-16,666.71
7-Jul-16,682.43
6-Jul-16,681.9
5-Jul-16,683.49
4-Jul-16,683.66
3-Jul-16,704.97
2-Jul-16,703.7
1-Jul-16,686.15
30-Jun-16,675.4
29-Jun-16,644.68
28-Jun-16,659.25
27-Jun-16,655.28
26-Jun-16,665.98
25-Jun-16,691.73
24-Jun-16,681.73
23-Jun-16,629.33
22-Jun-16,678.67
21-Jun-16,735.88
20-Jun-16,764.08
19-Jun-16,766.62
18-Jun-16,777.99
17-Jun-16,775.36
16-Jun-16,773.72
15-Jun-16,696.3
14-Jun-16,704.5
13-Jun-16,716
12-Jun-16,684.84
11-Jun-16,607.12
10-Jun-16,579.13
9-Jun-16,582.2
8-Jun-16,582.84
7-Jun-16,590.26
6-Jun-16,586.47
5-Jun-16,582.81
4-Jun-16,590.13
3-Jun-16,574.64
2-Jun-16,540.35
1-Jun-16,543.08
31-May-16,546.62
30-May-16,544.35
29-May-16,553.96
28-May-16,533.47
27-May-16,478.15
26-May-16,453.64
25-May-16,450.3
24-May-16,447.1
23-May-16,444.35
22-May-16,443.43
21-May-16,443.78
20-May-16,444.05
19-May-16,454.63
18-May-16,456
17-May-16,455.07
16-May-16,458.2
15-May-16,458.69
14-May-16,456.84
13-May-16,457.05
12-May-16,454.95
11-May-16,454.58
10-May-16,461.93
9-May-16,462.48
8-May-16,459.42
7-May-16,460.67
6-May-16,461.38
5-May-16,448.51
4-May-16,450.38
3-May-16,451.1
2-May-16,452.45
1-May-16,452.48
30-Apr-16,455.59
29-Apr-16,455.38
28-Apr-16,449.55
27-Apr-16,467.08
26-Apr-16,467.96
25-Apr-16,466.62
24-Apr-16,460.15
23-Apr-16,450.28
22-Apr-16,449.81
21-Apr-16,450.55
20-Apr-16,443.05
19-Apr-16,436.02
18-Apr-16,429.27
17-Apr-16,431.37
16-Apr-16,432.63
15-Apr-16,429.93
14-Apr-16,425.37
13-Apr-16,426.66
12-Apr-16,427.28
11-Apr-16,422.74
10-Apr-16,422.43
9-Apr-16,420.89
8-Apr-16,425.36
7-Apr-16,423.66
6-Apr-16,424.53
5-Apr-16,424.26
4-Apr-16,422.34
3-Apr-16,421.58
2-Apr-16,422.08
1-Apr-16,418.17
31-Mar-16,418.37
30-Mar-16,416.83
29-Mar-16,426.2
28-Mar-16,426.86
27-Mar-16,428.8
26-Mar-16,418.99
25-Mar-16,418.08
24-Mar-16,418.68
23-Mar-16,419.27
22-Mar-16,418.38
21-Mar-16,413.42
20-Mar-16,414.63
19-Mar-16,410.98
18-Mar-16,420.55
17-Mar-16,421
16-Mar-16,417.69
15-Mar-16,418.13
14-Mar-16,416.68
13-Mar-16,416.6
12-Mar-16,421.8
11-Mar-16,423.93
10-Mar-16,417.51
9-Mar-16,416.03
8-Mar-16,416.24
7-Mar-16,415.92
6-Mar-16,411.91
5-Mar-16,411.26
4-Mar-16,425.18
3-Mar-16,425.37
2-Mar-16,435.92
1-Mar-16,439.65
29-Feb-16,441.51
28-Feb-16,435.68
27-Feb-16,434.23
26-Feb-16,432.15
25-Feb-16,427.72
24-Feb-16,425.55
23-Feb-16,439.86
22-Feb-16,439.05
21-Feb-16,448.05
20-Feb-16,441.98
19-Feb-16,423.1
18-Feb-16,426
17-Feb-16,421.17
16-Feb-16,408.95
15-Feb-16,410.38
14-Feb-16,407.23
13-Feb-16,391.86
12-Feb-16,384.95
11-Feb-16,383.13
10-Feb-16,385.48
9-Feb-16,377.25
8-Feb-16,379.88
7-Feb-16,380.87
6-Feb-16,386.63
5-Feb-16,391.09
4-Feb-16,391.61
3-Feb-16,374.95
2-Feb-16,375.88
1-Feb-16,378.07
31-Jan-16,380.35
30-Jan-16,380.92
29-Jan-16,384.38
28-Jan-16,395.5
27-Jan-16,396.84
26-Jan-16,397.77
25-Jan-16,402.32
24-Jan-16,405.48
23-Jan-16,394.54
22-Jan-16,410.41
21-Jan-16,422.88
20-Jan-16,425.27
19-Jan-16,387.73
18-Jan-16,388.1
17-Jan-16,390.96
16-Jan-16,390.56
15-Jan-16,430.26
14-Jan-16,433.32
13-Jan-16,435.19
12-Jan-16,448.18
11-Jan-16,450.66
10-Jan-16,448.31
9-Jan-16,454.64
8-Jan-16,462.93
7-Jan-16,458.77
6-Jan-16,431.86
5-Jan-16,434.18
4-Jan-16,434.52
3-Jan-16,433.74
2-Jan-16,436.06
1-Jan-16,436.25
31-Dec-15,432.92
30-Dec-15,434.39
29-Dec-15,432.98
28-Dec-15,429.77
27-Dec-15,424.01
26-Dec-15,457.49
25-Dec-15,458.3
24-Dec-15,458.46
23-Dec-15,444.53
22-Dec-15,443.69
21-Dec-15,444.73
20-Dec-15,462.64
19-Dec-15,465.58
18-Dec-15,465.18
17-Dec-15,457.86
16-Dec-15,465.21
15-Dec-15,465.32
14-Dec-15,447.14
13-Dec-15,441.68
12-Dec-15,469.1
11-Dec-15,451.94
10-Dec-15,419.51
9-Dec-15,423.12
8-Dec-15,415.56
7-Dec-15,399.97
6-Dec-15,402.81
5-Dec-15,389.79
4-Dec-15,363.52
3-Dec-15,370.27
2-Dec-15,362.23
1-Dec-15,378.93
30-Nov-15,382.36
29-Nov-15,371.94
28-Nov-15,359.54
27-Nov-15,363.59
26-Nov-15,366.76
25-Nov-15,329.13
24-Nov-15,323.06
23-Nov-15,325.12
22-Nov-15,327.01
21-Nov-15,328.16
20-Nov-15,326.47
19-Nov-15,335.33
18-Nov-15,336.53
17-Nov-15,338.35
16-Nov-15,331.63
15-Nov-15,334.66
14-Nov-15,338.18
13-Nov-15,340.91
12-Nov-15,345.08
11-Nov-15,340.58
10-Nov-15,381.39
9-Nov-15,385.28
8-Nov-15,389.89
7-Nov-15,390.59
6-Nov-15,395.84
5-Nov-15,447.56
4-Nov-15,495.56
3-Nov-15,417.9
2-Nov-15,365.36
1-Nov-15,327.47
31-Oct-15,332.78
30-Oct-15,334.17
29-Oct-15,318.17
28-Oct-15,306.33
27-Oct-15,296.21
26-Oct-15,285.3
25-Oct-15,294.06
24-Oct-15,281.71
23-Oct-15,278.68
22-Oct-15,276.51
21-Oct-15,270.77
20-Oct-15,270.83
19-Oct-15,264.82
18-Oct-15,271.67
17-Oct-15,273.58
16-Oct-15,266.14
15-Oct-15,255.96
14-Oct-15,254.27
13-Oct-15,250.24
12-Oct-15,247.45
11-Oct-15,247.24
10-Oct-15,245.32
9-Oct-15,244.23
8-Oct-15,244.25
7-Oct-15,246.68
6-Oct-15,246.93
5-Oct-15,240.38
4-Oct-15,238.97
3-Oct-15,239.32
2-Oct-15,238.54
1-Oct-15,238.45
30-Sep-15,237.73
29-Sep-15,239.8
28-Sep-15,239.34
27-Sep-15,234.53
26-Sep-15,235.4
25-Sep-15,237.43
24-Sep-15,235.65
23-Sep-15,231.84
22-Sep-15,232.39
21-Sep-15,231.22
20-Sep-15,232.37
19-Sep-15,233.21
18-Sep-15,234.35
17-Sep-15,230.29
16-Sep-15,231.21
15-Sep-15,259.18
14-Sep-15,232.44
13-Sep-15,235.93
12-Sep-15,240.12
11-Sep-15,241.17
10-Sep-15,241.29
9-Sep-15,244.42
8-Sep-15,245.78
7-Sep-15,242.11
6-Sep-15,242.91
5-Sep-15,236.14
4-Sep-15,230.9
3-Sep-15,229.6
2-Sep-15,230.58
1-Sep-15,231.22
31-Aug-15,231.96
30-Aug-15,232.07
29-Aug-15,233.22
28-Aug-15,235.22
27-Aug-15,228.64
26-Aug-15,231.18
25-Aug-15,226.32
24-Aug-15,228.14
23-Aug-15,232.71
22-Aug-15,234.96
21-Aug-15,236.43
20-Aug-15,237.37
19-Aug-15,237.41
18-Aug-15,257.99
17-Aug-15,260.51
16-Aug-15,262.44
15-Aug-15,266.67
14-Aug-15,267.47
13-Aug-15,266.23
12-Aug-15,270.67
11-Aug-15,270.39
10-Aug-15,267.03
9-Aug-15,267
8-Aug-15,279.93
7-Aug-15,280.39
6-Aug-15,281.91
5-Aug-15,285.5
4-Aug-15,285.71
3-Aug-15,285.47
2-Aug-15,283.03
1-Aug-15,284.93
31-Jul-15,288.96
30-Jul-15,290.13
29-Jul-15,294.54
28-Jul-15,296.65
27-Jul-15,297.77
26-Jul-15,293.05
25-Jul-15,290.73
24-Jul-15,289.25
23-Jul-15,278.11
22-Jul-15,277.67
21-Jul-15,280.55
20-Jul-15,278.98
19-Jul-15,275.67
18-Jul-15,282.53
17-Jul-15,280.28
16-Jul-15,291.18
15-Jul-15,293.25
14-Jul-15,296.15
13-Jul-15,310.95
12-Jul-15,314.39
11-Jul-15,298.51
10-Jul-15,294.59
9-Jul-15,272.33
8-Jul-15,272.97
7-Jul-15,271.34
6-Jul-15,277.42
5-Jul-15,274.51
4-Jul-15,261.46
3-Jul-15,257.08
2-Jul-15,261.63
1-Jul-15,265.17
30-Jun-15,267.87
29-Jun-15,257.17
28-Jun-15,251.17
27-Jun-15,251.34
26-Jun-15,243.75
25-Jun-15,243.33
24-Jun-15,244.34
23-Jun-15,247.3
22-Jun-15,247.92
21-Jun-15,245.22
20-Jun-15,245.83
19-Jun-15,250.98
18-Jun-15,252.11
17-Jun-15,256.85
16-Jun-15,251.74
15-Jun-15,237.84
14-Jun-15,234.86
13-Jun-15,232.65
12-Jun-15,231.06
11-Jun-15,230.29
10-Jun-15,229.78
9-Jun-15,230.95
8-Jun-15,229.46
7-Jun-15,226.19
6-Jun-15,225.72
5-Jun-15,225.97
4-Jun-15,226.58
3-Jun-15,227.4
2-Jun-15,226.42
1-Jun-15,231.71
31-May-15,233.25
30-May-15,237.09
29-May-15,237.52
28-May-15,237.82
27-May-15,238.64
26-May-15,238.24
25-May-15,241.02
24-May-15,241.98
23-May-15,241.02
22-May-15,240.97
21-May-15,236.24
20-May-15,234.68
19-May-15,234.15
18-May-15,237.21
17-May-15,238.02
16-May-15,237.7
15-May-15,238.75
14-May-15,237.8
13-May-15,243.7
12-May-15,242.88
11-May-15,244.27
10-May-15,244.07
9-May-15,247.8
8-May-15,246.27
7-May-15,239.1
6-May-15,236.45
5-May-15,239.2
4-May-15,242.64
3-May-15,243.24
2-May-15,235.73
1-May-15,238.97
30-Apr-15,239.56
29-Apr-15,227.04
28-Apr-15,229.49
27-Apr-15,233.3
26-Apr-15,226.94
25-Apr-15,232.56
24-Apr-15,236.3
23-Apr-15,236.48
22-Apr-15,237.91
21-Apr-15,235.27
20-Apr-15,226.35
19-Apr-15,226.35
18-Apr-15,224.32
17-Apr-15,228.91
16-Apr-15,229.67
15-Apr-15,223.83
14-Apr-15,224.98
13-Apr-15,236.93
12-Apr-15,237.73
11-Apr-15,239.54
10-Apr-15,243.69
9-Apr-15,246.12
8-Apr-15,253.85
7-Apr-15,255.8
6-Apr-15,261.8
5-Apr-15,260.67
4-Apr-15,255.26
3-Apr-15,256.04
2-Apr-15,254.46
1-Apr-15,247.54
31-Mar-15,248.73
30-Mar-15,249.24
29-Mar-15,253.14
28-Mar-15,254.21
27-Mar-15,256.81
26-Mar-15,254.35
25-Mar-15,249.19
24-Mar-15,267
23-Mar-15,277.3
22-Mar-15,269.75
21-Mar-15,262.2
20-Mar-15,264.85
19-Mar-15,264.24
18-Mar-15,285.34
17-Mar-15,292.36
16-Mar-15,294.11
15-Mar-15,286.53
14-Mar-15,286.34
13-Mar-15,294.5
12-Mar-15,297.09
11-Mar-15,297.39
10-Mar-15,300.04
9-Mar-15,292.7
8-Mar-15,277.86
7-Mar-15,277.85
6-Mar-15,277.61
5-Mar-15,281.67
4-Mar-15,284.23
3-Mar-15,285.8
2-Mar-15,276.3
1-Mar-15,261.66
28-Feb-15,254.69
27-Feb-15,256.65
26-Feb-15,237.71
25-Feb-15,239.34
24-Feb-15,239.9
23-Feb-15,240.11
22-Feb-15,246.39
21-Feb-15,255.32
20-Feb-15,247.1
19-Feb-15,242.67
18-Feb-15,244.25
17-Feb-15,245.77
16-Feb-15,239.52
15-Feb-15,265.61
14-Feb-15,259.81
13-Feb-15,240.26
12-Feb-15,222.2
11-Feb-15,223.41
10-Feb-15,221.81
9-Feb-15,223.98
8-Feb-15,229.44
7-Feb-15,230.3
6-Feb-15,230.51
5-Feb-15,239.4
4-Feb-15,230.06
3-Feb-15,245.96
2-Feb-15,242.18
1-Feb-15,231.57
31-Jan-15,233.5
30-Jan-15,242.85
29-Jan-15,238.71
28-Jan-15,266.54
27-Jan-15,275.48
26-Jan-15,309.38
25-Jan-15,255.07
24-Jan-15,248.21
23-Jan-15,234.85
22-Jan-15,237.02
21-Jan-15,227.79
20-Jan-15,215.24
19-Jan-15,216.73
18-Jan-15,218.7
17-Jan-15,211.73
16-Jan-15,221.59
15-Jan-15,229.07
14-Jan-15,223.89
13-Jan-15,268.28
12-Jan-15,272.2
11-Jan-15,279.64
10-Jan-15,288.13
9-Jan-15,291.11
8-Jan-15,294.14
7-Jan-15,298.75
6-Jan-15,287.55
5-Jan-15,278.34
4-Jan-15,287.23
3-Jan-15,315.15
2-Jan-15,315.84
1-Jan-15,320.43
31-Dec-14,320.19
30-Dec-14,314.81
29-Dec-14,320.27
28-Dec-14,320.03
27-Dec-14,328.91
26-Dec-14,331.42
25-Dec-14,322.67
24-Dec-14,334.74
23-Dec-14,336.29
22-Dec-14,334.12
21-Dec-14,329.63
20-Dec-14,330.33
19-Dec-14,318.53
18-Dec-14,323.71
17-Dec-14,333.95
16-Dec-14,345.86
15-Dec-14,351.82
14-Dec-14,353.32
13-Dec-14,352.38
12-Dec-14,352.98
11-Dec-14,361.36
10-Dec-14,352.38
9-Dec-14,363.07
8-Dec-14,376.03
7-Dec-14,376.29
6-Dec-14,378.45
5-Dec-14,379.19
4-Dec-14,378.65
3-Dec-14,383.03
2-Dec-14,384.04
1-Dec-14,383.66
30-Nov-14,382.53
29-Nov-14,387.6
28-Nov-14,382.84
27-Nov-14,373.99
26-Nov-14,377.7
25-Nov-14,394.7
24-Nov-14,387.21
23-Nov-14,370.85
22-Nov-14,364.84
21-Nov-14,357.88
20-Nov-14,382.02
19-Nov-14,386.48
18-Nov-14,392.4
17-Nov-14,410.2
16-Nov-14,390.8
15-Nov-14,405.53
14-Nov-14,419.25
13-Nov-14,457.09
12-Nov-14,429.72
11-Nov-14,371.31
10-Nov-14,374.82
9-Nov-14,363.63
8-Nov-14,347.03
7-Nov-14,352.73
6-Nov-14,352.97
5-Nov-14,343.37
4-Nov-14,331.77
3-Nov-14,334
2-Nov-14,329.05
1-Nov-14,340.53
31-Oct-14,348.05
30-Oct-14,350.91
29-Oct-14,357.83
28-Oct-14,359.98
27-Oct-14,358.63
26-Oct-14,359.22
25-Oct-14,359.86
24-Oct-14,364.35
23-Oct-14,385.05
22-Oct-14,388.58
21-Oct-14,392.65
20-Oct-14,390.08
19-Oct-14,393.94
18-Oct-14,395.16
17-Oct-14,385.48
16-Oct-14,398.81
15-Oct-14,402.23
14-Oct-14,411.7
13-Oct-14,397.23
12-Oct-14,379.43
11-Oct-14,367.19
10-Oct-14,375.07
9-Oct-14,382.73
8-Oct-14,354.36
7-Oct-14,339.25
6-Oct-14,345.13
5-Oct-14,341.8
4-Oct-14,364.49
3-Oct-14,377.7
2-Oct-14,385.5
1-Oct-14,391.38
30-Sep-14,390.98
29-Sep-14,385.21
28-Sep-14,401.02
27-Sep-14,406.62
26-Sep-14,414.94
25-Sep-14,423.52
24-Sep-14,436.11
23-Sep-14,441.56
22-Sep-14,406.92
21-Sep-14,412.43
20-Sep-14,423.3
19-Sep-14,427.83
18-Sep-14,456.86
17-Sep-14,468.17
